what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1404100861539
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1404100861539
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1404100861606
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1404100861676
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1404100861676
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1404100861691
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1404100861708
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1404100861755
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1404100861802
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1404100861848
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1404100861861
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1404100861862
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1404100861862
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1404100861863
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1404100861863
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1404100861863
os,sysinfo,,,"linux",1404100861866
arch,sysinfo,,,"x86",1404100861866
ws,sysinfo,,,"gtk",1404100861866
locale,sysinfo,,,"en_US",1404100861866
processors,sysinfo,,,"4",1404100861866
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1404100861866
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1404100861866
java.specification.name,sysinfo,,,"Java Platform API Specification",1404100861866
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1404100861866
java.specification.version,sysinfo,,,"1.6",1404100861866
