what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765610486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765625788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765670868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765692471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765697364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765699047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765700816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765704902
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1397765706679
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1397765706712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1397765725593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765725605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765725953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765725964
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397765726874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397765731800
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397765733225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765737125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765738046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765740762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765747606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765750408
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1397765751779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397765751799
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397765753027
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1397769933945
