what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761479310
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761480439
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761480543
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1397761480543
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761487846
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761489356
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761489411
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761489431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761491408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761492486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397761516069
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761516973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761518978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761524290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761524402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761525142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761528700
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1397761529614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761529631
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1397761529633
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397761530616
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1397761530810
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1397761530842
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1397761532459
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397761534413
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397761534454
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1397761534610
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1397761536989
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1397761538336
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397761541321
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397761542377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761553192
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761585608
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761585670
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1397761585673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761585741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397761596497
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761597526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761601129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397761602742
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761604938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761607524
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1397761612287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1397761612287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761612302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761612397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761614167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761618452
executed,command,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project.commands.systemConsole",1397761620780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761620803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761622850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761626847
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1397761655466
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761655572
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761655635
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1397761680124
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761683562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397761687496
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761692474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761702986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761705556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761709025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1397761712224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397761714535
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761715605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761717249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761718525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761718591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761719556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761721293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761770639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761774558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761780156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761789570
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1397761791325
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1397761791355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1397761813223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761813240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761818359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761820075
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397761820110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397761824557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397761829768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397761833984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761841317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761845966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761846792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761869592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761879795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761883832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397761884341
