what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398197894958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1398197912853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398197918137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398197922026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398197923433
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398197931860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1398197933655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398197938127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398197938876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1398197955219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1398197968633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1398197969636
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398197971334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197975501
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1398197976855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197976876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197976882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197977715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197977829
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398197977889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197981339
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398197981348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197991772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197993449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197996954
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1398197997588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197997606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398197997610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198000312
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398198001494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198035865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198038160
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398198038174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198038378
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398198039646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198039682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198039684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198040881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198045009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198319983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198322026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198469101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198473851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198491662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398198498712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199097757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199100686
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398199100707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199102880
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398199102897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199104149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199465457
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398199467383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199471139
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1398199471759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199471784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398199471790
